price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,availability_365,host_listings_count,amenity_count,price_per_person
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,1.0,6,111.435
439.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,292,2961.0,22,219.5
237.75,4.0,1.0,1.0,2.0,1.0,0,0.0,4.84,4.81,4.8,4.78,260,2961.0,22,59.4375
591.0,4.0,1.0,1.0,2.0,1.0,0,0.0,4.84,4.81,4.8,4.78,303,2961.0,22,147.75
1181.0,8.0,2.0,2.0,4.0,1.0,0,0.0,4.84,4.81,4.8,4.78,301,2961.0,22,147.625
752.49,9.0,2.0,1.0,4.0,1.0,151,4.91,4.73,4.75,4.74,4.69,72,4.0,19,83.61
362.5,3.0,1.0,1.0,1.0,2.0,63,2.04,4.81,4.86,4.92,4.71,136,1.0,36,120.83333333333333
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,89,1.0,11,111.435
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,23,3767.0,33,111.435
312.0,2.0,1.0,1.0,2.0,1.0,2,0.2,5.0,5.0,5.0,5.0,349,2961.0,23,156.0
222.87,2.0,1.0,1.0,1.0,30.0,1,0.04,1.0,5.0,3.0,1.0,236,3767.0,32,111.435
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,295,3767.0,32,111.435
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,295,3767.0,32,111.435
141.04,3.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,230,1.0,11,47.01333333333333
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,1.0,6,111.435
168.0,2.0,1.0,1.0,1.0,1.0,9,0.3,3.44,3.89,3.44,3.11,362,399.0,38,84.0
57.14,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,269,13.0,7,28.57
60.85,2.0,1.0,1.0,1.0,30.0,1,0.04,4.0,4.0,5.0,3.0,254,13.0,7,30.425
61.82,2.0,1.0,1.0,1.0,30.0,2,0.08,3.0,4.5,5.0,3.0,254,13.0,7,30.91
60.85,2.0,1.0,1.0,1.0,30.0,2,0.08,4.5,4.0,5.0,4.0,254,13.0,7,30.425
401.69,6.0,1.0,3.0,6.0,3.0,88,2.85,4.56,4.51,4.88,4.47,133,1.0,29,66.94833333333334
182.59,2.0,1.0,1.0,1.0,1.0,60,2.25,4.83,4.73,4.8,4.58,242,5.0,44,91.295
560.0,4.0,1.0,1.0,1.0,1.0,1,0.17,4.0,4.0,5.0,4.0,315,2961.0,22,140.0
278.55,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,291,2961.0,22,139.275
1661.23,12.0,3.0,3.0,6.0,1.0,0,0.0,4.84,4.81,4.8,4.78,301,2961.0,22,138.43583333333333
168.22,2.0,1.0,1.0,1.0,30.0,13,0.43,5.0,4.77,4.92,4.85,308,232.0,32,84.11
234.82,3.0,1.0,1.0,1.0,30.0,1,0.05,5.0,5.0,5.0,5.0,318,253.0,39,78.27333333333333
329.33,2.0,1.0,1.0,1.0,1.0,9,0.35,5.0,5.0,5.0,4.89,125,1.0,33,164.665
47.97,4.0,1.5,1.0,1.0,30.0,1,0.08,5.0,4.0,5.0,5.0,105,21.0,32,11.9925
649.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,355,2.0,30,324.5
379.0,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,320,2.0,30,94.75
589.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,363,2.0,30,294.5
589.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,343,2.0,30,294.5
359.0,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,344,2.0,30,89.75
589.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,356,2.0,30,294.5
359.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,335,2.0,30,179.5
102.965,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,0,8.0,31,25.74125
102.965,2.0,1.0,1.0,1.0,1.0,3,0.1,4.33,4.33,4.0,3.0,0,8.0,30,51.4825
102.965,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,0,8.0,30,25.74125
102.965,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,0,8.0,30,51.4825
102.965,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,0,8.0,31,51.4825
102.965,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,0,8.0,30,51.4825
102.965,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,0,8.0,31,51.4825
2214.97,16.0,4.0,4.0,8.0,1.0,0,0.0,4.84,4.81,4.8,4.78,298,2961.0,22,138.435625
149.37,6.0,2.0,3.0,3.0,30.0,3,0.13,4.67,4.67,5.0,5.0,308,6.0,52,24.895
99.0,2.0,1.0,1.0,1.0,30.0,1,0.57,5.0,4.0,5.0,5.0,95,1.0,41,49.5
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,287,3767.0,32,111.435
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,310,3767.0,32,111.435
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,357,3767.0,32,111.435
272.5,4.0,1.0,2.0,2.0,30.0,8,0.29,5.0,4.88,5.0,5.0,216,3.0,30,68.125
278.0,2.0,1.0,1.0,1.0,1.0,1,0.04,3.0,5.0,5.0,3.0,356,2365.0,21,139.0
83.33,1.0,1.0,1.0,1.0,30.0,10,0.34,4.9,5.0,5.0,4.8,218,219.0,26,83.33
502.12,4.0,1.0,2.0,2.0,3.0,102,3.37,4.96,4.97,4.89,4.83,286,1.0,43,125.53
222.87,3.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,269,1.0,39,74.29
222.87,2.0,1.0,1.0,2.0,30.0,14,0.66,4.93,4.93,4.93,4.79,0,7.0,30,111.435
451.71,4.0,1.0,2.0,2.0,4.0,55,1.8,4.55,4.53,4.71,4.36,175,2.0,25,112.9275
158.92,2.0,1.0,1.0,1.0,30.0,12,0.46,4.83,4.5,5.0,4.67,243,219.0,30,79.46
448.06,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,281,2961.0,24,224.03
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,146,3767.0,32,111.435
222.87,2.0,1.0,1.0,1.0,30.0,1,0.03,5.0,5.0,5.0,5.0,316,3767.0,32,111.435
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,310,3767.0,31,111.435
329.0,2.0,1.0,1.0,1.0,1.0,2,0.58,5.0,5.0,5.0,5.0,310,2.0,34,164.5
329.0,2.0,1.0,1.0,1.0,1.0,26,0.88,4.42,4.77,4.96,4.31,359,2.0,34,164.5
369.0,2.0,1.0,1.0,1.0,1.0,2,0.85,5.0,5.0,5.0,5.0,360,2.0,34,184.5
329.0,4.0,1.0,1.0,1.0,1.0,3,0.46,4.67,4.67,5.0,4.0,313,2.0,34,82.25
102.965,4.0,1.0,1.0,1.0,1.0,6,0.26,4.0,4.83,5.0,4.17,0,2.0,31,25.74125
936.5,2.0,1.0,1.0,1.0,7.0,0,0.0,4.88,4.83,4.88,4.75,64,5.0,66,468.25
187.5,2.0,1.0,1.0,1.0,30.0,9,0.33,4.89,4.89,5.0,4.78,100,6.0,38,93.75
444.0,2.0,1.5,3.0,2.0,3.0,29,0.96,4.79,4.9,4.52,4.76,325,1.0,50,222.0
102.965,1.0,1.0,1.0,1.0,30.0,1,0.03,5.0,4.0,3.0,3.0,0,16.0,20,102.965
369.17,6.0,3.0,3.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,48,1.0,20,61.528333333333336
122.58,4.0,1.0,2.0,3.0,30.0,3,0.14,5.0,5.0,5.0,5.0,167,78.0,29,30.645
206.0,4.0,1.0,2.0,2.0,1.0,26,3.02,4.81,4.77,4.62,4.77,206,1.0,31,51.5
285.33,6.0,2.0,3.0,3.0,3.0,60,2.39,4.83,4.7,4.78,4.82,301,1.0,37,47.555
1327.0,4.0,2.5,2.0,2.0,1.0,14,0.54,5.0,4.86,5.0,5.0,244,11.0,16,331.75
4181.7,9.0,7.5,5.0,5.0,30.0,1,0.03,5.0,5.0,5.0,5.0,270,2.0,24,464.6333333333333
435.0,3.0,1.0,1.0,1.0,1.0,68,2.24,4.9,4.93,4.91,4.63,257,3.0,49,145.0
187.15,4.0,2.0,1.0,1.0,1.0,123,4.01,4.77,4.71,4.8,4.61,213,2.0,44,46.7875
219.0,2.0,1.0,1.0,1.0,1.0,119,4.64,4.94,4.96,4.71,4.87,72,1.0,34,109.5
222.87,4.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,4.0,45,55.7175
214.92,4.0,1.0,1.0,1.0,1.0,165,5.47,4.82,4.72,4.68,4.66,81,13.0,35,53.73
125.51,4.0,1.0,2.0,2.0,30.0,1,0.1,5.0,5.0,5.0,5.0,139,3.0,38,31.3775
138.3,3.0,1.0,2.0,2.0,30.0,2,0.09,5.0,5.0,5.0,5.0,352,2.0,31,46.1
455.43,4.0,1.0,2.0,2.0,3.0,32,1.06,4.75,4.66,4.97,4.34,152,2.0,23,113.8575
344.0,3.0,1.0,2.0,2.0,1.0,74,2.41,4.57,4.57,4.59,4.36,37,5.0,34,114.66666666666667
192.86,6.0,2.0,1.0,1.0,1.0,128,4.17,4.79,4.69,4.82,4.64,152,2.0,48,32.14333333333334
233.14,2.0,1.0,1.0,1.0,30.0,1,0.09,5.0,5.0,5.0,5.0,340,253.0,34,116.57
255.82,3.0,1.0,1.0,1.0,30.0,4,0.14,4.75,4.75,5.0,4.0,359,253.0,32,85.27333333333333
178.78,5.0,1.0,2.0,3.0,30.0,6,0.22,4.0,3.5,4.67,3.67,294,78.0,29,35.756
102.965,2.0,1.0,1.0,1.0,30.0,1,0.08,5.0,5.0,4.0,5.0,0,12.0,20,51.4825
396.73,2.0,1.0,1.0,1.0,1.0,9,0.34,4.56,4.44,4.78,4.33,314,2.0,29,198.365
183.0,2.0,1.0,1.0,1.0,1.0,53,4.8,4.75,4.66,4.83,4.72,312,1.0,33,91.5
90.37,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,211,1.0,43,90.37
90.62,1.0,1.0,1.0,1.0,30.0,3,0.15,5.0,5.0,5.0,5.0,178,4.0,40,90.62
342.5,4.0,2.0,3.0,3.0,2.0,59,2.16,4.61,4.75,4.59,4.64,332,1.0,56,85.625
217.57,2.0,3.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,364,1.0,14,108.785
329.0,3.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,327,279.0,25,109.66666666666667
208.33,1.0,1.0,1.0,1.0,3.0,44,1.66,4.89,4.68,4.86,4.86,221,2.0,28,208.33
1168.33,7.0,1.5,3.0,3.0,2.0,110,3.62,4.98,4.98,4.8,4.83,272,4.0,47,166.9042857142857
348.06,2.0,1.0,2.0,2.0,1.0,65,2.36,4.94,4.94,4.78,4.82,214,1.0,36,174.03
573.6,6.0,1.0,3.0,3.0,2.0,8,0.58,4.88,4.63,4.88,3.88,78,1.0,37,95.60000000000001
363.0,2.0,1.0,1.0,1.0,1.0,30,2.18,4.97,4.97,4.97,4.9,233,2.0,39,181.5
1435.6,6.0,2.0,3.0,5.0,1.0,9,0.3,4.78,4.78,5.0,4.67,166,1.0,45,239.26666666666665
196.53,2.0,1.5,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,364,1.0,44,98.265
446.13,2.0,1.0,1.0,1.0,30.0,3,0.1,5.0,4.67,5.0,4.67,267,1.0,33,223.065
143.83,2.0,1.0,2.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,161,2.0,18,71.915
222.87,2.0,1.0,1.0,2.0,30.0,6,0.21,5.0,5.0,5.0,4.67,9,1.0,32,111.435
140.02,3.0,1.0,1.0,1.0,30.0,11,0.37,5.0,4.91,4.82,4.55,317,157.0,36,46.67333333333334
545.0,3.0,1.0,1.0,2.0,1.0,78,2.51,4.87,4.88,4.92,4.68,58,4.0,50,181.66666666666666
243.41,3.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,342,253.0,35,81.13666666666667
217.41,3.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,318,253.0,38,72.47
112.93,2.0,1.0,1.0,1.0,30.0,2,0.08,4.5,4.0,5.0,3.5,257,5.0,60,56.465
89.57,2.0,1.0,1.0,1.0,30.0,1,0.09,5.0,4.0,4.0,4.0,99,3.0,49,44.785
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,49,51.4825
117.17,2.0,2.0,2.0,4.0,30.0,0,0.0,4.88,4.83,4.88,4.75,308,4.0,24,58.585
169.63,1.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,268,1.0,7,169.63
175.62,2.0,1.0,2.0,3.0,30.0,0,0.0,4.88,4.83,4.88,4.75,360,2.0,14,87.81
95.22,1.0,1.0,1.0,2.0,60.0,0,0.0,4.88,4.83,4.88,4.75,87,1.0,18,95.22
344.0,4.0,1.0,1.0,1.0,30.0,4,0.3,5.0,5.0,5.0,4.75,165,18.0,57,86.0
233.94,2.0,1.0,2.0,2.0,2.0,129,4.92,4.93,4.92,4.71,4.87,296,1.0,71,116.97
700.68,6.0,2.0,4.0,2.0,3.0,68,2.28,4.78,4.75,4.91,4.68,175,1.0,39,116.77999999999999
525.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,315,2.0,29,262.5
489.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,256,2.0,29,244.5
489.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,359,2.0,29,244.5
489.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,311,2.0,29,244.5
479.0,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,291,2.0,29,119.75
519.0,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,274,2.0,29,129.75
489.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,323,2.0,29,244.5
399.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,349,2.0,29,199.5
519.0,4.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,326,2.0,29,129.75
222.87,4.0,2.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,287,3767.0,33,55.7175
222.87,4.0,2.0,2.0,2.0,30.0,1,0.04,5.0,4.0,5.0,4.0,257,3767.0,33,55.7175
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,296,3767.0,33,111.435
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,296,3767.0,33,111.435
116.0,4.0,1.0,1.0,2.0,1.0,80,3.29,4.61,4.46,4.7,4.44,251,65.0,43,29.0
1379.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,131,2365.0,21,689.5
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,45,3767.0,32,111.435
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,315,3767.0,32,111.435
184.11,2.0,1.0,1.0,1.0,2.0,91,3.74,4.68,4.48,4.65,4.55,56,2.0,35,92.055
299.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,321,2.0,28,149.5
299.0,2.0,1.0,1.0,1.0,1.0,2,0.07,3.5,4.5,4.0,3.0,299,2.0,28,149.5
299.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,7,2.0,28,149.5
319.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,5,2.0,28,159.5
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,364,1.0,12,51.4825
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,75,3767.0,32,111.435
160.4,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,178,1.0,55,160.4
63.66,2.0,1.0,1.0,1.0,30.0,1,0.12,5.0,5.0,5.0,5.0,254,10.0,7,31.83
63.66,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,254,10.0,7,31.83
78.63,2.0,1.0,1.0,2.0,30.0,3,0.21,5.0,5.0,5.0,5.0,282,2.0,51,39.315
66.37,2.0,2.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,269,1.0,6,33.185
410.53,3.0,1.0,1.0,1.0,30.0,1,0.04,5.0,5.0,5.0,5.0,270,4.0,33,136.84333333333333
274.87,3.0,1.0,1.0,2.0,30.0,9,0.31,4.89,4.89,4.89,4.89,299,4.0,34,91.62333333333333
177.65,2.0,1.0,1.0,1.0,30.0,2,0.07,5.0,5.0,5.0,5.0,256,219.0,46,88.825
167.11,3.0,1.0,1.0,1.0,31.0,7,0.28,5.0,4.86,4.14,4.57,324,20.0,38,55.70333333333334
102.965,1.0,1.0,1.0,1.0,30.0,8,0.27,5.0,5.0,5.0,5.0,0,16.0,18,102.965
690.0,2.0,1.0,1.0,1.0,3.0,62,2.11,4.92,4.9,4.9,4.71,34,4.0,54,345.0
102.965,2.0,1.0,1.0,1.0,2.0,50,1.83,4.58,4.58,4.4,4.46,0,11.0,10,51.4825
222.87,4.0,1.0,1.0,2.0,2.0,5,0.19,4.8,5.0,5.0,5.0,0,11.0,11,55.7175
419.0,2.0,1.0,1.0,1.0,1.0,105,3.44,4.73,4.9,4.92,4.54,333,2.0,28,209.5
269.0,2.0,1.0,1.0,1.0,1.0,94,3.07,4.74,4.9,4.95,4.62,294,2.0,28,134.5
426.0,4.0,1.0,1.0,2.0,1.0,152,6.19,4.72,4.65,4.8,4.66,219,65.0,36,106.5
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,334,3767.0,31,111.435
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,352,3767.0,31,111.435
225.77,3.0,1.0,1.0,1.0,30.0,1,0.05,5.0,5.0,5.0,5.0,161,157.0,37,75.25666666666667
455.0,4.0,2.0,2.0,2.0,1.0,130,6.01,4.47,4.4,4.81,4.43,254,10.0,19,113.75
222.71,4.0,1.0,2.0,3.0,30.0,8,0.29,4.88,4.38,5.0,4.63,364,78.0,28,55.6775
85.53,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,269,13.0,10,85.53
81.91,1.0,1.0,1.0,1.0,30.0,5,0.26,5.0,5.0,5.0,4.6,349,157.0,33,81.91
143.0,8.0,1.0,1.0,4.0,1.0,146,4.68,4.38,4.34,4.53,4.27,262,8.0,49,17.875
222.87,4.0,2.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,272,3767.0,33,55.7175
222.87,4.0,2.0,2.0,2.0,30.0,1,0.04,5.0,5.0,5.0,5.0,39,3767.0,33,55.7175
649.77,1.0,2.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,360,1.0,14,649.77
299.0,2.0,1.0,1.0,1.0,1.0,2,0.29,5.0,5.0,5.0,4.5,351,2.0,28,149.5
222.87,2.0,1.0,1.0,2.0,5.0,66,2.2,4.59,4.32,4.29,4.5,0,2.0,18,111.435
222.87,4.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,1.0,6,55.7175
2004.73,14.0,4.0,5.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,269,2.0,27,143.195
163.17,4.0,1.0,2.0,2.0,30.0,5,0.17,5.0,4.4,4.8,4.6,131,2.0,55,40.7925
235.42,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,153,157.0,38,117.71
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,192,3767.0,30,111.435
441.12,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,365,3767.0,33,220.56
222.87,4.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,356,3767.0,33,55.7175
102.965,2.0,1.0,2.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,8,51.4825
243.3,3.0,1.5,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,182,5.0,11,81.10000000000001
161.33,4.0,1.0,1.0,1.0,30.0,5,0.18,5.0,5.0,5.0,5.0,92,1.0,26,40.3325
102.965,1.0,1.0,1.0,1.0,30.0,6,0.27,5.0,5.0,4.83,4.67,27,6.0,42,102.965
182.0,2.0,1.0,1.0,1.0,1.0,94,3.49,4.83,4.79,4.68,4.8,286,2.0,15,91.0
148.0,2.0,1.0,1.0,1.0,1.0,103,3.7,4.72,4.7,4.66,4.71,279,2.0,30,74.0
194.69,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,269,1.0,7,97.345
108.0,2.0,1.0,1.0,2.0,1.0,181,6.31,4.78,4.78,4.52,4.77,33,3.0,31,54.0
1038.0,8.0,2.0,2.0,4.0,1.0,0,0.0,4.6,4.81,4.85,4.5,322,2961.0,24,129.75
1557.0,12.0,3.0,3.0,6.0,1.0,0,0.0,4.6,4.81,4.85,4.5,315,2961.0,24,129.75
624.0,4.0,2.0,2.0,4.0,1.0,4,0.13,3.75,4.75,4.75,3.75,346,2961.0,23,156.0
900.29,6.0,1.0,3.0,6.0,1.0,0,0.0,4.6,4.81,4.85,4.5,346,2961.0,23,150.04833333333332
491.09,4.0,1.0,1.0,2.0,1.0,62,2.03,4.89,4.76,4.89,4.73,244,1.0,42,122.7725
102.965,2.0,1.0,1.0,1.0,1.0,1,1.0,5.0,5.0,5.0,5.0,0,2.0,31,51.4825
102.965,4.0,1.0,1.0,1.0,1.0,3,1.73,5.0,5.0,5.0,5.0,0,2.0,31,25.74125
102.965,4.0,1.0,1.0,1.0,1.0,12,0.43,4.92,4.92,4.92,4.92,0,2.0,31,25.74125
102.965,2.0,1.0,1.0,1.0,1.0,11,0.38,4.64,5.0,4.82,4.64,0,2.0,31,51.4825
102.965,2.0,1.0,1.0,1.0,1.0,175,5.93,4.84,4.9,4.94,4.72,0,2.0,31,51.4825
102.965,2.0,1.0,1.0,1.0,1.0,30,1.03,4.97,5.0,5.0,4.63,0,2.0,31,51.4825
156.98,2.0,1.0,1.0,1.0,30.0,3,0.31,4.33,5.0,4.67,4.33,302,232.0,33,78.49
49.37,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,124,5.0,10,49.37
52.37,2.0,2.0,1.0,1.0,30.0,2,0.09,4.0,3.5,5.0,3.5,161,18.0,16,26.185
86.3,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,270,3.0,9,43.15
157.08,3.0,1.0,1.0,1.0,30.0,2,0.08,5.0,4.5,5.0,5.0,149,1.0,13,52.36000000000001
102.965,2.0,1.0,1.0,1.0,2.0,6,0.23,5.0,4.83,4.67,4.83,0,11.0,12,51.4825
297.0,2.0,1.0,1.0,1.0,1.0,16,0.61,5.0,5.0,4.94,5.0,54,1.0,34,148.5
751.32,5.0,1.0,3.0,3.0,30.0,0,0.0,4.88,4.83,4.88,4.75,303,1.0,26,150.264
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,347,3767.0,32,111.435
336.41,4.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,303,1.0,13,84.1025
299.32,1.0,1.0,1.0,1.0,31.0,0,0.0,4.84,4.81,4.8,4.78,269,1.0,19,299.32
1142.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.84,4.81,4.8,4.78,269,1.0,6,571.0
132.74,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,365,1.0,11,66.37
102.965,2.0,1.0,1.0,1.0,1.0,40,1.55,4.85,4.88,5.0,4.65,0,11.0,26,51.4825
334.48,5.0,1.0,2.0,4.0,30.0,0,0.0,4.88,4.83,4.88,4.75,108,3.0,46,66.896
348.0,6.0,1.0,1.0,4.0,1.0,38,1.4,4.58,4.61,4.79,4.53,257,2.0,42,58.0
222.87,4.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,311,3767.0,29,55.7175
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,317,3767.0,30,111.435
95.32,3.0,1.0,2.0,2.0,31.0,9,0.4,5.0,5.0,5.0,5.0,107,1.0,47,31.77333333333333
150.2,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,251,232.0,34,75.1
160.63,2.0,1.0,1.0,1.0,30.0,7,0.24,3.86,3.71,4.43,3.57,258,232.0,34,80.315
276.29,4.0,1.0,1.0,2.0,31.0,0,0.0,4.84,4.81,4.8,4.78,360,2.0,24,69.0725
71.85,5.0,1.0,1.0,1.0,30.0,5,0.21,5.0,5.0,5.0,5.0,363,3.0,11,14.37
305.58,6.0,3.0,3.0,3.0,30.0,0,0.0,4.88,4.83,4.88,4.75,154,1.0,13,50.93
344.0,2.0,1.0,1.0,1.0,1.0,7,0.24,4.86,4.86,5.0,4.29,326,2961.0,24,172.0
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,10,51.4825
222.4,2.0,1.0,1.0,2.0,5.0,6,0.93,5.0,4.33,5.0,5.0,232,1.0,11,111.2
72.28,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,229,7.0,29,72.28
222.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,309,3767.0,31,111.435
222.87,4.0,1.0,2.0,2.0,30.0,1,0.08,5.0,5.0,5.0,5.0,326,3767.0,31,55.7175
408.45,6.0,1.0,1.0,3.0,1.0,35,1.27,4.26,4.29,4.74,4.11,146,71.0,27,68.075
131.48,3.0,1.0,1.0,1.0,30.0,2,0.08,5.0,5.0,5.0,3.5,165,253.0,33,43.82666666666666
222.87,2.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,34,3767.0,31,111.435
222.87,4.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,134,3767.0,32,55.7175
255.0,2.0,1.0,1.0,1.0,1.0,29,1.15,4.66,4.62,5.0,4.45,164,4.0,35,127.5
