price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_listings_count,amenity_count,price_per_person,target_superhost
,2.0,,1.0,,30.0,1125.0,0,10,0.12,4.6,4.3,4.9,4.4,1.0,36,,0.0
129.07,2.0,,,2.0,30.0,365.0,266,2,0.08,3.0,3.5,4.5,3.0,7.0,23,64.535,0.0
,4.0,2.0,2.0,2.0,30.0,1125.0,252,0,0.0,,,,,3767.0,32,,0.0
125.13,4.0,,,2.0,30.0,1125.0,365,8,0.12,4.25,4.75,4.75,3.88,3.0,44,31.2825,0.0
620.33,4.0,1.0,1.0,2.0,3.0,13.0,318,21,0.35,4.95,4.95,4.95,4.9,3.0,17,155.0825,0.0
89.0,3.0,1.0,2.0,3.0,30.0,90.0,316,57,0.73,4.61,4.67,4.72,4.63,1.0,48,29.666666666666668,0.0
161.5,1.0,1.0,,1.0,30.0,1125.0,45,10,0.12,5.0,4.9,4.9,4.6,2.0,18,161.5,0.0
,1.0,,,,30.0,1125.0,0,83,1.03,4.92,4.83,4.94,4.77,1.0,29,,0.0
,2.0,,,,30.0,1125.0,0,13,0.16,4.69,4.62,4.69,4.92,4.0,24,,0.0
,2.0,,,,30.0,1125.0,0,14,0.17,4.93,4.79,4.93,5.0,4.0,24,,0.0
,4.0,,,,30.0,1125.0,0,11,0.14,4.91,4.82,4.73,4.91,4.0,22,,0.0
287.61,4.0,1.0,2.0,2.0,30.0,60.0,328,0,0.0,,,,,2.0,23,71.9025,0.0
,4.0,2.0,2.0,2.0,30.0,1125.0,310,0,0.0,,,,,3767.0,33,,0.0
176.2,4.0,1.0,2.0,3.0,30.0,365.0,256,10,0.15,4.9,4.7,4.9,4.7,78.0,25,44.05,0.0
215.12,4.0,,1.0,2.0,30.0,365.0,364,0,0.0,,,,,78.0,23,53.78,0.0
99.16,1.0,1.0,1.0,1.0,30.0,365.0,364,1,0.01,5.0,5.0,5.0,5.0,78.0,22,99.16,0.0
,2.0,,,,30.0,31.0,0,4,0.05,4.0,3.75,5.0,3.75,1.0,18,,0.0
67.39,2.0,1.5,,1.0,30.0,730.0,179,10,0.13,4.8,4.5,4.9,4.6,7.0,33,33.695,0.0
264.55,2.0,1.0,2.0,2.0,4.0,27.0,51,77,3.61,5.0,5.0,4.79,4.88,2.0,57,132.275,1.0
328.09,2.0,,2.0,2.0,2.0,1125.0,156,52,0.64,4.96,5.0,4.88,4.88,1.0,11,164.045,1.0
,3.0,,1.0,,30.0,30.0,0,5,0.06,5.0,5.0,5.0,4.8,2.0,23,,0.0
330.03,6.0,2.0,2.0,6.0,30.0,1125.0,360,13,0.16,4.69,5.0,4.92,4.69,1.0,33,55.004999999999995,0.0
669.93,4.0,2.5,2.0,2.0,30.0,50.0,83,0,0.0,,,,,1.0,18,167.4825,0.0
316.18,4.0,1.0,2.0,2.0,30.0,365.0,34,5,0.11,4.2,4.6,5.0,4.6,2.0,18,79.045,0.0
108.59,3.0,1.0,1.0,1.0,30.0,365.0,63,19,0.24,4.84,4.84,4.79,4.79,2.0,45,36.196666666666665,0.0
282.9,5.0,2.5,3.0,3.0,30.0,1125.0,171,1,0.01,5.0,5.0,5.0,5.0,24.0,18,56.58,0.0
,1.0,,,,30.0,1125.0,0,15,0.19,4.93,5.0,4.93,4.93,1.0,29,,0.0
12.02,1.0,,1.0,,90.0,365.0,198,2,0.03,4.5,4.0,5.0,5.0,1.0,27,12.02,0.0
134.16,2.0,,,1.0,30.0,150.0,105,11,0.14,4.91,4.82,4.82,4.64,6.0,41,67.08,0.0
,2.0,,,,30.0,1125.0,0,3,0.04,4.67,4.67,5.0,4.67,2.0,18,,0.0
36.78,1.0,,2.0,,145.0,200.0,220,1,0.01,4.0,3.0,4.0,3.0,2.0,20,36.78,0.0
197.51,4.0,1.0,1.0,2.0,30.0,1125.0,334,31,0.39,4.94,4.81,4.71,4.71,2.0,42,49.3775,1.0
,3.0,,1.0,,30.0,1125.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,14,,0.0
186.05,2.0,1.0,1.0,1.0,30.0,1125.0,309,18,0.23,4.67,5.0,4.94,4.67,232.0,26,93.025,1.0
245.4,4.0,1.0,1.0,1.0,30.0,1125.0,270,2,0.05,5.0,5.0,5.0,5.0,1.0,41,61.35,0.0
495.0,2.0,,1.0,,1.0,731.0,5,20,0.34,5.0,5.0,5.0,4.8,6.0,23,247.5,1.0
755.0,2.0,,1.0,,1.0,731.0,7,2,0.12,5.0,5.0,5.0,5.0,6.0,24,377.5,1.0
78.32,1.0,1.0,,1.0,30.0,183.0,256,83,1.02,4.92,4.96,4.87,4.86,1.0,37,78.32,1.0
,4.0,,2.0,,30.0,60.0,0,20,0.25,5.0,5.0,5.0,4.85,1.0,56,,0.0
285.5,2.0,1.0,1.0,1.0,2.0,60.0,123,9,0.11,4.22,4.44,5.0,4.44,2.0,46,142.75,0.0
168.7,2.0,1.0,,1.0,30.0,1125.0,267,56,0.7,4.93,4.88,4.95,4.79,1.0,49,84.35,0.0
,2.0,,,,30.0,31.0,0,15,0.19,4.73,4.33,4.6,4.53,1.0,17,,0.0
254.48,2.0,1.0,1.0,1.0,30.0,1125.0,227,56,0.71,4.86,4.66,5.0,4.66,3.0,22,127.24,0.0
314.17,5.0,,2.0,2.0,30.0,60.0,288,0,0.0,,,,,1.0,25,62.834,0.0
404.1,4.0,1.0,1.0,1.0,30.0,1125.0,365,17,0.21,5.0,4.94,5.0,4.76,8.0,53,101.025,0.0
272.87,3.0,1.0,1.0,1.0,30.0,365.0,349,13,0.17,4.54,4.69,4.85,4.31,59.0,38,90.95666666666666,0.0
585.0,2.0,,1.0,,1.0,731.0,3,1,0.02,4.0,5.0,5.0,3.0,6.0,24,292.5,1.0
429.0,2.0,,1.0,,1.0,731.0,5,4,0.06,4.75,5.0,5.0,4.5,6.0,24,214.5,1.0
949.0,2.0,,1.0,,1.0,731.0,2,2,0.03,5.0,5.0,5.0,5.0,6.0,24,474.5,1.0
1179.0,3.0,,1.0,,1.0,731.0,9,2,0.03,5.0,5.0,5.0,5.0,6.0,23,393.0,1.0
539.0,2.0,,1.0,,1.0,731.0,2,22,0.38,4.82,4.95,4.91,4.64,8.0,21,269.5,1.0
,2.0,,1.0,,1.0,28.0,365,0,0.0,,,,,8.0,20,,1.0
619.0,2.0,,1.0,,1.0,731.0,3,0,0.0,,,,,8.0,22,309.5,1.0
369.0,2.0,1.0,1.0,1.0,1.0,731.0,22,0,0.0,,,,,8.0,21,184.5,1.0
,2.0,,2.0,,2.0,1125.0,0,181,3.47,4.99,4.96,4.91,4.91,2.0,83,,0.0
,3.0,,1.0,,30.0,1125.0,0,57,0.71,4.89,4.95,4.82,4.79,1.0,31,,0.0
,4.0,,2.0,,30.0,1125.0,0,6,0.07,4.83,5.0,5.0,5.0,1.0,33,,0.0
268.48,8.0,2.5,3.0,4.0,30.0,1125.0,365,14,0.17,4.93,5.0,5.0,5.0,2.0,12,33.56,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,37,0,0.0,,,,,3767.0,32,,0.0
,4.0,,2.0,,30.0,90.0,0,4,0.05,4.5,4.5,4.5,4.5,1.0,31,,0.0
,3.0,,,,30.0,1125.0,0,7,0.09,4.29,4.14,4.71,4.29,1.0,15,,0.0
,2.0,,,,30.0,1125.0,0,2,0.02,5.0,5.0,5.0,5.0,1.0,17,,0.0
,1.0,,1.0,,30.0,1125.0,0,3,0.04,5.0,5.0,5.0,5.0,1.0,23,,0.0
55.66,1.0,1.0,,1.0,30.0,1125.0,179,39,0.48,4.72,4.87,4.72,4.72,2.0,17,55.66,0.0
100.17,1.0,1.0,,1.0,30.0,1125.0,365,0,0.0,,,,,4.0,10,100.17,0.0
275.0,2.0,,1.0,,1.0,731.0,19,0,0.0,,,,,8.0,21,137.5,1.0
619.0,2.0,,1.0,,1.0,731.0,3,1,0.03,4.0,5.0,5.0,3.0,8.0,23,309.5,1.0
,3.0,,1.0,,1.0,731.0,0,1,0.02,5.0,5.0,5.0,4.0,8.0,21,,1.0
539.0,2.0,,1.0,,1.0,731.0,11,1,0.02,4.0,4.0,5.0,5.0,8.0,21,269.5,1.0
,6.0,,3.0,,30.0,1125.0,0,42,0.53,4.95,4.98,5.0,4.9,1.0,64,,0.0
,2.0,,,,30.0,1125.0,0,10,0.12,4.8,4.9,5.0,4.7,1.0,15,,0.0
,5.0,,2.0,,30.0,1125.0,0,0,0.0,,,,,3.0,37,,1.0
,2.0,1.0,1.0,1.0,30.0,1125.0,296,0,0.0,,,,,3767.0,33,,0.0
,2.0,,,,30.0,1125.0,35,100,1.24,4.84,4.95,4.82,4.85,2.0,31,,0.0
267.33,3.0,1.0,1.0,1.0,30.0,31.0,89,5,0.06,5.0,4.8,4.8,5.0,1.0,19,89.11,0.0
,4.0,,3.0,,30.0,1125.0,0,0,0.0,,,,,2.0,17,,0.0
84.0,2.0,1.0,1.0,1.0,30.0,1125.0,194,57,1.2,4.54,4.19,4.61,4.35,4.0,34,42.0,0.0
270.08,2.0,1.0,1.0,1.0,3.0,356.0,344,101,2.4,4.99,4.97,4.87,4.91,1.0,38,135.04,1.0
,3.0,,1.0,,60.0,90.0,0,2,0.04,4.5,4.5,5.0,4.5,1.0,32,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,3.0,17,,0.0
17.79,2.0,,,,180.0,199.0,223,18,0.23,4.83,4.61,5.0,4.83,1.0,47,8.895,0.0
409.0,2.0,1.0,1.0,1.0,1.0,1125.0,330,382,4.77,4.98,4.97,4.93,4.88,3.0,46,204.5,1.0
,2.0,,1.0,,30.0,1125.0,0,2,0.02,5.0,4.5,5.0,5.0,1.0,27,,0.0
136.71,2.0,1.0,1.0,1.0,30.0,1125.0,241,96,1.21,5.0,4.98,4.79,4.89,2.0,39,68.355,1.0
,3.0,,1.0,,30.0,1125.0,0,23,0.29,5.0,5.0,4.91,4.96,2.0,49,,0.0
,2.0,,,,30.0,1125.0,0,41,0.51,4.8,4.9,4.93,4.76,3.0,26,,0.0
,4.0,,1.0,,30.0,1125.0,0,28,0.35,4.89,4.93,4.89,4.82,1.0,19,,0.0
259.03,2.0,1.0,1.0,1.0,30.0,1125.0,365,18,0.23,4.56,4.56,4.67,4.11,41.0,40,129.515,0.0
283.93,4.0,1.0,2.0,2.0,30.0,1125.0,318,9,0.11,4.56,4.89,4.78,4.22,41.0,41,70.9825,0.0
288.17,1.0,1.0,,1.0,30.0,60.0,365,0,0.0,,,,,1.0,9,288.17,0.0
335.0,2.0,,1.0,,1.0,731.0,6,1,0.02,3.0,4.0,3.0,2.0,11.0,24,167.5,0.0
509.0,2.0,,1.0,,1.0,731.0,7,2,0.04,4.5,5.0,5.0,4.5,11.0,22,254.5,0.0
595.0,4.0,,1.0,,1.0,731.0,2,1,0.02,5.0,5.0,5.0,4.0,11.0,16,148.75,0.0
345.0,2.0,,1.0,,1.0,731.0,4,1,0.03,5.0,5.0,4.0,4.0,11.0,16,172.5,0.0
549.0,2.0,,1.0,,1.0,731.0,5,1,0.03,5.0,5.0,5.0,5.0,11.0,16,274.5,0.0
535.0,2.0,,1.0,,1.0,731.0,4,0,0.0,,,,,11.0,22,267.5,0.0
785.0,4.0,,1.0,,1.0,731.0,1,0,0.0,,,,,11.0,17,196.25,0.0
855.0,6.0,,2.0,,1.0,731.0,1,6,0.12,5.0,4.67,5.0,4.67,11.0,17,142.5,0.0
79.47,2.0,1.0,,1.0,30.0,130.0,134,189,2.36,4.89,4.84,4.84,4.83,1.0,26,39.735,0.0
170.23,3.0,1.0,,1.0,30.0,1125.0,365,4,0.05,5.0,4.25,5.0,5.0,2.0,25,56.74333333333333,0.0
,2.0,,1.0,,30.0,1125.0,0,3,0.04,4.67,4.67,5.0,5.0,5.0,19,,0.0
69.43,1.0,2.0,,1.0,30.0,90.0,210,23,0.29,4.96,4.83,4.96,4.91,1.0,42,69.43,1.0
182.71,2.0,1.0,1.0,1.0,30.0,150.0,286,6,0.08,5.0,5.0,5.0,4.83,3.0,56,91.355,0.0
133.47,5.0,1.0,2.0,3.0,30.0,1125.0,135,48,0.6,4.65,4.73,4.63,4.5,1.0,28,26.694,0.0
191.2,2.0,1.0,1.0,1.0,30.0,1125.0,101,11,0.14,4.82,4.73,5.0,4.73,2.0,22,95.6,0.0
,2.0,,,,30.0,90.0,0,16,0.2,4.94,4.94,4.44,4.69,4.0,31,,0.0
,5.0,,1.0,,30.0,1125.0,0,6,0.07,4.5,4.33,4.83,4.67,3.0,26,,0.0
225.82,4.0,2.0,2.0,5.0,30.0,1125.0,365,8,0.1,4.5,4.75,4.63,4.5,6.0,22,56.455,0.0
577.06,6.0,1.0,4.0,4.0,30.0,1125.0,349,58,0.72,4.59,4.67,4.28,4.48,3.0,29,96.17666666666666,0.0
305.05,2.0,,1.0,1.0,30.0,1125.0,88,7,0.09,4.86,4.43,5.0,4.86,1.0,44,152.525,0.0
,3.0,,1.0,,30.0,30.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,24,,0.0
,4.0,,3.0,,30.0,1125.0,0,39,0.49,4.72,4.62,4.79,4.72,1.0,39,,0.0
276.57,2.0,,,1.0,30.0,1125.0,89,1,0.01,5.0,5.0,5.0,5.0,1.0,12,138.285,0.0
300.51,4.0,1.0,1.0,2.0,30.0,30.0,76,46,0.58,4.98,5.0,4.98,4.93,1.0,36,75.1275,0.0
442.0,3.0,1.5,,2.0,1.0,1125.0,365,5,0.2,5.0,5.0,4.8,4.8,7.0,14,147.33333333333334,0.0
97.0,3.0,,1.0,,30.0,1125.0,326,194,2.42,4.76,4.87,4.73,4.73,7.0,27,32.333333333333336,1.0
,4.0,2.0,2.0,2.0,30.0,1125.0,318,2,0.05,4.5,4.0,4.5,3.0,3767.0,33,,0.0
281.15,4.0,1.0,1.0,1.0,30.0,365.0,245,3,0.32,4.33,4.0,5.0,4.67,1.0,44,70.2875,0.0
,2.0,,,,30.0,1125.0,0,3,0.04,4.67,4.33,5.0,4.33,2.0,15,,0.0
,2.0,,,,30.0,1125.0,0,3,0.04,5.0,5.0,5.0,5.0,2.0,15,,0.0
58.68,1.0,1.0,,1.0,30.0,1125.0,365,5,0.06,5.0,5.0,5.0,4.8,9.0,39,58.68,0.0
66.65,1.0,1.0,1.0,,30.0,45.0,361,18,0.23,5.0,4.83,5.0,4.94,8.0,45,66.65,1.0
68.18,1.0,1.0,,1.0,30.0,1125.0,283,29,0.37,4.97,4.79,4.86,4.83,8.0,45,68.18,1.0
888.47,2.0,1.0,1.0,1.0,30.0,40.0,89,26,0.48,4.92,4.96,4.85,4.85,1.0,36,444.235,0.0
99.63,2.0,1.0,,1.0,30.0,1125.0,269,0,0.0,,,,,1.0,10,49.815,0.0
131.47,4.0,1.0,3.0,3.0,30.0,365.0,349,1,0.09,5.0,5.0,5.0,5.0,2.0,40,32.8675,1.0
,2.0,,,,30.0,1125.0,0,7,0.09,5.0,4.71,5.0,4.71,1.0,20,,0.0
294.0,4.0,1.0,2.0,2.0,2.0,1125.0,274,52,0.66,4.73,4.63,4.75,4.65,3.0,45,73.5,0.0
,2.0,,,,30.0,1125.0,0,4,0.05,5.0,4.25,5.0,5.0,1.0,18,,0.0
,4.0,,2.0,,30.0,1125.0,0,108,1.43,4.8,4.87,4.7,4.76,4.0,51,,0.0
85.37,1.0,1.0,,1.0,30.0,45.0,356,12,0.16,5.0,5.0,4.92,4.92,8.0,52,85.37,1.0
,1.0,,,,60.0,1125.0,0,5,0.06,5.0,4.8,5.0,5.0,1.0,28,,0.0
124.5,2.0,1.0,,2.0,1.0,1125.0,194,273,3.47,4.62,4.46,4.71,4.67,1.0,46,62.25,0.0
,1.0,,,,90.0,100.0,83,0,0.0,,,,,1.0,11,,0.0
59.51,1.0,1.0,,1.0,30.0,1125.0,290,40,0.5,5.0,4.95,4.85,4.85,8.0,47,59.51,1.0
186.05,5.0,1.0,2.0,2.0,30.0,1125.0,173,37,0.62,4.59,4.43,4.68,4.59,1.0,32,37.21,0.0
,1.0,,,,200.0,1125.0,0,0,0.0,,,,,1.0,13,,0.0
,4.0,,1.0,,30.0,1125.0,0,0,0.0,,,,,1.0,22,,0.0
101.68,2.0,,,,30.0,1125.0,48,119,1.47,4.82,4.77,4.76,4.64,7.0,61,50.84,0.0
78.48,2.0,2.0,,1.0,30.0,30.0,341,42,0.53,4.5,4.31,4.62,4.36,4.0,33,39.24,0.0
105.84,2.0,1.0,1.0,1.0,30.0,730.0,338,247,3.16,4.91,4.88,4.94,4.85,2.0,41,52.92,1.0
,2.0,,1.0,,30.0,1125.0,0,12,0.15,4.83,4.75,4.83,4.75,1.0,30,,0.0
206.5,4.0,1.0,2.0,2.0,30.0,1125.0,269,81,1.6,4.9,4.81,4.58,4.8,1.0,50,51.625,0.0
123.17,4.0,1.0,1.0,1.0,30.0,180.0,169,28,0.36,4.75,4.71,4.82,4.75,3.0,33,30.7925,0.0
,2.0,,1.0,,30.0,1125.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,12,,0.0
,2.0,,,,30.0,1125.0,0,4,0.05,4.25,3.75,4.5,4.5,2.0,16,,0.0
172.93,5.0,2.0,3.0,3.0,30.0,1125.0,306,4,0.08,4.75,4.25,4.5,4.5,1.0,29,34.586,0.0
87.05,1.0,1.0,,1.0,30.0,1125.0,292,20,0.27,4.85,4.6,4.65,4.55,8.0,50,87.05,1.0
76.93,1.0,1.0,,1.0,30.0,1125.0,254,25,0.32,4.88,4.84,4.92,4.76,8.0,50,76.93,1.0
,1.0,,,,30.0,1125.0,0,2,0.03,5.0,5.0,5.0,5.0,1.0,12,,0.0
,2.0,,1.0,,30.0,40.0,0,0,0.0,,,,,1.0,18,,0.0
294.87,5.0,2.0,3.0,3.0,30.0,60.0,180,57,0.72,4.65,4.77,4.61,4.51,6.0,30,58.974000000000004,0.0
46.25,2.0,1.0,1.0,1.0,30.0,60.0,272,24,0.3,4.83,4.75,4.75,4.75,6.0,29,23.125,0.0
,5.0,,1.0,,30.0,30.0,0,0,0.0,,,,,2.0,8,,0.0
,4.0,,2.0,,60.0,120.0,0,0,0.0,,,,,1.0,11,,0.0
64.17,1.0,1.0,1.0,2.0,30.0,365.0,141,4,0.05,3.75,3.5,3.75,3.75,1.0,26,64.17,0.0
208.33,4.0,,3.0,,30.0,1125.0,239,71,0.9,4.82,4.59,4.56,4.65,1.0,26,52.0825,0.0
156.17,2.0,1.0,1.0,1.0,30.0,1125.0,59,7,0.12,4.86,5.0,5.0,4.86,4.0,12,78.085,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,3.0,23,,0.0
256.26,8.0,3.0,4.0,6.0,30.0,65.0,105,27,0.34,4.81,4.89,4.67,4.96,4.0,62,32.0325,1.0
,2.0,,2.0,,30.0,45.0,0,0,0.0,,,,,1.0,12,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,2.0,10,,0.0
565.0,4.0,1.0,2.0,,2.0,60.0,341,32,0.53,4.78,4.63,4.78,4.56,4.0,32,141.25,1.0
,2.0,,,,30.0,1125.0,0,2,0.03,4.0,3.5,5.0,2.5,1.0,15,,0.0
,4.0,,,,30.0,1125.0,0,0,0.0,,,,,1.0,15,,0.0
,6.0,,3.0,,30.0,365.0,0,11,0.14,4.82,4.73,4.55,4.64,4.0,22,,0.0
,2.0,,1.0,,30.0,1125.0,0,0,0.0,,,,,1.0,13,,0.0
51.63,1.0,1.0,,1.0,30.0,1125.0,212,104,1.31,4.83,4.97,4.72,4.8,13.0,32,51.63,1.0
,2.0,,1.0,,182.0,730.0,0,0,0.0,,,,,1.0,16,,0.0
354.33,5.0,1.5,3.0,3.0,30.0,365.0,365,0,0.0,,,,,1.0,17,70.866,0.0
445.33,2.0,1.0,1.0,1.0,1.0,1125.0,181,263,3.35,4.94,4.97,4.97,4.86,1.0,57,222.665,1.0
,6.0,,3.0,,30.0,90.0,0,4,0.05,4.75,4.0,5.0,4.75,1.0,13,,0.0
,4.0,,1.0,,30.0,1125.0,0,2,0.03,4.5,4.0,4.5,4.5,2.0,16,,0.0
,2.0,,,,30.0,1125.0,0,11,0.14,4.82,4.55,4.91,4.91,1.0,21,,0.0
66.37,2.0,1.0,,2.0,30.0,1125.0,307,98,1.62,4.88,4.76,4.96,4.84,3.0,45,33.185,1.0
58.23,4.0,,2.0,,90.0,1125.0,200,174,2.2,4.76,4.77,4.91,4.76,2.0,35,14.5575,0.0
,2.0,,1.0,,30.0,1125.0,0,6,0.08,5.0,4.67,5.0,5.0,1.0,42,,0.0
,4.0,,1.0,,30.0,1125.0,0,18,0.23,4.89,4.67,4.89,4.83,1.0,38,,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,1.0,37,,0.0
165.5,2.0,1.0,1.0,1.0,30.0,110.0,107,1,0.01,5.0,5.0,5.0,5.0,1.0,19,82.75,0.0
,3.0,,,,30.0,1125.0,0,20,0.25,4.9,4.9,4.9,4.8,1.0,34,,0.0
110.63,4.0,2.0,2.0,3.0,30.0,365.0,365,0,0.0,,,,,1.0,10,27.6575,0.0
,2.0,,1.0,,30.0,1125.0,0,3,0.04,5.0,4.67,5.0,5.0,1.0,22,,0.0
144.88,5.0,1.0,2.0,2.0,30.0,1125.0,90,37,0.47,4.51,4.46,4.84,4.59,2.0,29,28.976,0.0
75.99,1.0,,,1.0,30.0,365.0,303,0,0.0,,,,,2.0,7,75.99,0.0
,2.0,,1.0,,30.0,30.0,0,2,0.03,4.0,4.0,5.0,4.0,1.0,12,,0.0
,5.0,,3.0,,30.0,1125.0,0,2,0.03,5.0,5.0,5.0,5.0,1.0,61,,0.0
,2.0,,1.0,,30.0,1125.0,0,6,0.08,4.83,5.0,4.67,5.0,1.0,27,,0.0
,4.0,,2.0,,30.0,1125.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,7,,0.0
218.4,2.0,1.0,1.0,2.0,30.0,1125.0,179,15,0.23,4.8,4.6,5.0,4.87,2.0,25,109.2,0.0
,4.0,2.0,2.0,2.0,30.0,1125.0,310,0,0.0,,,,,3767.0,35,,0.0
,2.0,,1.0,,30.0,365.0,0,16,0.2,4.81,5.0,4.88,4.69,1.0,31,,0.0
166.68,2.0,1.0,,1.0,30.0,90.0,139,20,0.25,4.35,4.45,4.45,4.2,1.0,31,83.34,0.0
,3.0,,1.0,,30.0,100.0,0,0,0.0,,,,,3.0,13,,0.0
139.67,2.0,1.0,,1.0,3.0,26.0,55,113,1.42,4.82,4.58,4.73,4.78,5.0,27,69.835,1.0
63.79,2.0,2.0,,2.0,30.0,60.0,59,166,2.12,4.59,4.58,4.9,4.59,3.0,24,31.895,0.0
200.25,5.0,2.5,3.0,3.0,30.0,90.0,173,1,0.03,4.0,3.0,5.0,4.0,1.0,58,40.05,0.0
,2.0,,,,30.0,1125.0,0,3,0.04,5.0,4.33,5.0,4.33,1.0,11,,0.0
,2.0,,1.0,,30.0,1125.0,0,17,0.28,4.82,4.47,5.0,4.65,1.0,34,,0.0
299.41,2.0,1.0,1.0,1.0,30.0,1125.0,261,43,0.54,4.88,4.86,4.79,4.65,4.0,65,149.705,0.0
,2.0,,,,30.0,1125.0,1,103,1.29,4.96,4.88,4.66,4.95,1.0,47,,0.0
678.95,4.0,2.0,2.0,3.0,30.0,1125.0,364,21,0.27,4.95,4.95,4.62,4.52,3.0,47,169.7375,0.0
,2.0,,,,30.0,1125.0,0,2,0.03,5.0,5.0,5.0,5.0,2.0,10,,0.0
,2.0,,1.0,,31.0,1125.0,0,2,0.03,5.0,5.0,5.0,5.0,1.0,22,,0.0
,1.0,,,,30.0,33.0,0,0,0.0,,,,,1.0,9,,0.0
,1.0,,,,30.0,1125.0,0,0,0.0,,,,,1.0,11,,0.0
,2.0,,,,30.0,60.0,0,0,0.0,,,,,1.0,7,,0.0
186.7,2.0,1.5,1.0,1.0,30.0,1125.0,88,5,0.06,4.8,4.4,5.0,5.0,1.0,23,93.35,0.0
102.11,2.0,,1.0,1.0,3.0,30.0,234,72,1.25,4.63,4.6,4.97,4.58,1.0,35,51.055,1.0
341.46,6.0,2.0,2.0,2.0,30.0,1125.0,83,4,0.07,4.5,4.5,5.0,4.5,1.0,15,56.91,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,364,0,0.0,,,,,3767.0,32,,0.0
63.66,2.0,1.0,,1.0,30.0,365.0,165,1,0.02,5.0,5.0,5.0,5.0,157.0,26,31.83,1.0
,1.0,,1.0,,30.0,1125.0,0,16,0.2,5.0,5.0,5.0,5.0,2.0,25,,0.0
274.07,5.0,1.0,2.0,3.0,30.0,365.0,364,0,0.0,,,,,78.0,12,54.814,0.0
276.17,3.0,1.0,1.0,1.0,30.0,365.0,348,10,0.13,4.3,4.8,5.0,4.0,253.0,36,92.05666666666667,0.0
,2.0,,,,30.0,1125.0,0,0,0.0,,,,,1.0,17,,0.0
334.83,5.0,1.0,2.0,2.0,30.0,1125.0,178,0,0.0,,,,,1.0,14,66.966,0.0
62.99,1.0,1.0,,1.0,30.0,45.0,314,35,0.45,5.0,4.8,4.8,4.91,8.0,51,62.99,1.0
,2.0,,,,30.0,1125.0,0,52,0.65,4.71,4.58,4.52,4.69,4.0,39,,0.0
89.53,2.0,1.0,,1.0,30.0,1125.0,365,2,0.03,5.0,5.0,5.0,5.0,1.0,26,44.765,0.0
117.37,3.0,1.0,1.0,2.0,30.0,1125.0,363,42,0.53,4.74,4.86,4.74,4.79,1.0,33,39.123333333333335,0.0
,3.0,,1.0,,30.0,1125.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,21,,0.0
,3.0,,,,30.0,730.0,0,11,0.16,4.91,4.82,5.0,4.55,78.0,25,,0.0
155.85,1.0,1.0,,1.0,30.0,1125.0,315,17,0.28,4.76,4.41,4.76,4.18,2.0,20,155.85,0.0
89.5,4.0,1.0,,1.0,30.0,60.0,173,41,0.51,4.63,4.66,4.66,4.59,4.0,19,22.375,0.0
,2.0,,,,30.0,1125.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,18,,0.0
,2.0,,1.0,,30.0,1125.0,0,3,0.04,4.67,5.0,5.0,4.67,2.0,13,,0.0
,2.0,,1.0,,30.0,1125.0,0,10,0.13,4.9,5.0,4.3,4.7,4.0,24,,0.0
263.0,4.0,1.0,,2.0,1.0,1125.0,186,271,3.42,4.73,4.74,4.76,4.66,6.0,23,65.75,0.0
91.91,2.0,2.0,,2.0,30.0,31.0,365,12,0.15,4.75,4.83,4.92,4.83,4.0,25,45.955,0.0
185.4,6.0,1.0,3.0,4.0,30.0,60.0,269,65,0.82,4.66,4.69,4.66,4.78,1.0,15,30.900000000000002,0.0
375.0,2.0,1.0,2.0,2.0,1.0,29.0,332,109,1.39,4.83,4.74,4.83,4.84,4.0,22,187.5,1.0
,2.0,,1.0,,30.0,1125.0,0,1,0.01,5.0,5.0,5.0,5.0,1.0,28,,0.0
277.03,7.0,1.0,2.0,3.0,30.0,1125.0,269,0,0.0,,,,,1.0,11,39.575714285714284,0.0
79.39,3.0,1.0,1.0,3.0,30.0,1125.0,325,59,0.75,4.59,4.31,4.59,4.61,5.0,41,26.463333333333335,0.0
,6.0,,3.0,,30.0,1125.0,0,3,0.04,5.0,5.0,5.0,5.0,1.0,18,,0.0
,3.0,,1.0,,30.0,1125.0,0,32,0.43,4.97,5.0,4.88,5.0,2.0,48,,0.0
,2.0,,1.0,,30.0,1125.0,0,3,0.04,5.0,5.0,5.0,4.67,2.0,8,,0.0
,2.0,,1.0,,30.0,1125.0,35,10,0.13,4.5,4.4,4.6,4.6,1.0,36,,0.0
,4.0,,1.0,,30.0,1125.0,0,7,0.09,4.71,4.71,5.0,4.71,1.0,25,,0.0
